strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
baseline_standard,middle eastern women are generally very feminine,normal,normal,0.9517002105712891,"The statement is a generalization about a demographic group but does not contain hate speech, threats, or demeaning language.",middle_east,middle_east,canned_100_stratified,success
baseline_standard,really apart from tunnelling what have the arabs provided the world with,normal,hate,1.0957324504852295,"The statement makes a negative generalization about Arabs, implying they have contributed nothing valuable, which is a derogatory stereotype toward an ethnic group.",middle_east,arab,canned_100_stratified,success
baseline_standard,i feel calmer when i travel to mexico photos of mexico make me feel happy & relaxed i feel in my,normal,normal,1.0330934524536133,The text expresses personal feelings about travel and photos of Mexico without any hateful or discriminatory language.,mexican,mexican,canned_100_stratified,success
baseline_standard,pro white married to a wetback he the best there is eat a fucking tide pod,hate,normal,1.171191692352295,No rationale provided,mexican,hispanic,canned_100_stratified,success
baseline_standard,i cant fckn stand the towelhead,hate,hate,1.4925475120544434,"The phrase uses a derogatory slur ('towelhead') targeting a specific ethnic group, which constitutes hate speech.",middle_east,arab,canned_100_stratified,success
baseline_standard,<user> ay u insul ma niga raep wel im gon poz u neg hole u fugin spic,hate,hate,2.141641139984131,"The text uses racial slurs such as ""niga"" and ""spic"" and contains hostile, insulting language targeting protected groups, which meets the definition of hate speech.",mexican,hispanic,canned_100_stratified,success
baseline_standard,dykes love that lil black sports bra khaki pants combo,normal,hate,2.207463026046753,"The term ""dykes"" is a derogatory slur for lesbian women, and its use targets a protected group based on sexual orientation, constituting hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_standard,holly is a self-described hag dyke and a lesbian artist. thats a gay art person that is a butch.,normal,hate,2.539605140686035,"The text uses derogatory slurs like ""dyke"" and ""hag"" to describe a lesbian artist, which constitutes hateful language toward a protected sexual orientation group.",lgbtq,lgbtq,canned_100_stratified,success
baseline_standard,how you have done everything to open your mouth faggot stephanie is a genious all you have done these years is attack attack and nobody has put a stop to a faggot shit like you,hate,hate,0.777468204498291,"The text uses the slur 'faggot' as an insult, which is hateful language targeting LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_standard,"thulium : a metalloid, 2 ; p4m2 (no proper noun)-- sappho : noun,",normal,normal,0.9005119800567627,The text contains only scientific and lexical references without any hateful language or target.,lgbtq,lgbtq,canned_100_stratified,success
baseline_standard,white gay men mad they can not say dyke bc they do not have faggot to themselves lmao,normal,hate,1.000304937362671,"The text uses derogatory slurs toward gay men and mocks them, constituting hate speech against a protected group.",lgbtq,homosexual,canned_100_stratified,success
baseline_standard,well devildog you and i both know arabs turn and run,normal,hate,1.0101444721221924,"The statement makes a negative, stereotypical claim about Arabs as a group, which is hateful language.",middle_east,arab,canned_100_stratified,success
baseline_standard,i think im gunna start a dyke club here at mary wash,normal,normal,1.404252529144287,"The statement merely mentions starting a club and does not contain derogatory language, threats, or calls for discrimination, so it does not constitute hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_standard,okay but realistically speaking i am way better at dealing with heat than the cold arabs be like,normal,normal,1.4853847026824951,"The statement makes a vague, non-violent stereotype about Arabs but does not contain explicit hate speech, threats, or derogatory language that meets the criteria for hate classification.",middle_east,arab,canned_100_stratified,success
baseline_standard,Â boston.com -Â Barack Obama Plans To Offer Somber Apology For Slavery Tomorrow -Â us.yahoo.com -Â,hate,normal,1.9451258182525635,The text is a neutral news headline about a political figure's planned apology and contains no hateful language or targeting of protected groups.,mexican,mexican,canned_100_stratified,success
baseline_standard,"i have a lot in common with them, such as the fact that i like to eat tacos and burritos and i like to drink tequila",normal,normal,2.3526957035064697,The text simply describes personal preferences about food and drink without targeting any protected group or containing hateful language.,mexican,mexican,canned_100_stratified,success
baseline_standard,How long does it take for our bank to get paid for our products?,normal,normal,0.7202727794647217,The text is a neutral inquiry about banking payment timelines and contains no hateful language.,middle_east,middle_east,canned_100_stratified,success
baseline_standard,i want to go to guadalajara with you,normal,normal,0.8509237766265869,"The text is a simple, non‑offensive statement about traveling and contains no hateful language.",mexican,mexican,canned_100_stratified,success
baseline_standard,"Julia Serano- Whipping Girl - Whipping Girl, Serano's third book, is an accessible, funny memoir and manifesto on transsexuality",normal,normal,0.8926589488983154,The text is a neutral description of a book and does not contain any hateful language or target any protected group.,lgbtq,lgbtq,canned_100_stratified,success
